"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"25","<ed><U+00A0><U+00BE><ed><U+00B4><U+00BC><U+200D><U+2642><U+FE0F> Men Wrestling  <U+21BA>RT<U+2764><U+FE0F><U+FE0F> https://t.co/9gICgDiIz6 #nestle #martial #womankind #occupation #doubledagger #wretsl",FALSE,0,NA,2017-05-27 08:00:11,FALSE,NA,"868376269754433536",NA,"<a href=""http://knowyoursmiley.com"" rel=""nofollow"">KnowYourSmiley</a>","KnowYourSmiley",0,FALSE,FALSE,NA,NA
"26","RT @Nestle: Encouraging good nutrition - helping 50 million children lead healthier lives. #GoodLife https://t.co/rAfeG3VN8i",FALSE,0,NA,2017-05-27 07:58:03,FALSE,NA,"868375732841570304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmelaBudhram",3,TRUE,FALSE,NA,NA
"27","RT @Nestle: James works for @Purina’s recycling team, helping to fight the war on waste: https://t.co/ZDqDMYD0er #GoodLife https://t.co/cKo…",FALSE,0,NA,2017-05-27 07:53:18,FALSE,NA,"868374537515040768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMichiWay3",2,TRUE,FALSE,NA,NA
"28","Find out how we're encouraging entrepreneurship and providing good coffee across Africa: https://t.co/hCNLIzwmuW… https://t.co/msAR8eJpnO",FALSE,0,NA,2017-05-27 07:50:06,TRUE,NA,"868373732687060996",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","nestleaunews",0,FALSE,FALSE,NA,NA
"29","@itsjillgardner I suspect many Chinese mothers believe it's a modern, Western approach &amp; with the publicity generat… https://t.co/eqEPXTpfhp",FALSE,1,"itsjillgardner",2017-05-27 07:49:35,TRUE,"868364650894774274","868373605188587520","20058088","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fatisourfriend",0,FALSE,FALSE,NA,NA
"30","@STVNews Nestle, taking everything you love and fucking with it, next they'll be draining all our water and selling it back to us.",FALSE,0,"STVNews",2017-05-27 07:47:40,FALSE,"868109412078157824","868373121727856640","20132853","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaximumBobby",0,FALSE,FALSE,NA,NA
"31","Nestle announce changes to recipe of Milkybars after 81 years to add more milk and less sugar - The Sun https://t.co/XvlYUDBK01",FALSE,0,NA,2017-05-27 07:46:22,FALSE,NA,"868372795591237633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shadia_djakovic",0,FALSE,FALSE,NA,NA
"32","RT @mariecruize: How many chocolate bars are sold each year in Nestle?: 0 answers - can you help? http://t.co/zjTS0Bpuoc",FALSE,0,NA,2017-05-27 07:45:29,FALSE,NA,"868372572630634498",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jocelyn06137871",1,TRUE,FALSE,NA,NA
"33","3. @Nestle  I wonder why in this age when we are breaking all barriers and stereotypes you have such advert running in Nigeria.",FALSE,1,NA,2017-05-27 07:45:24,FALSE,NA,"868372550648299520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amakabela",1,FALSE,FALSE,NA,NA
"34","2. @Nestle Does it mean men can't use maggi?  Does it mean it only makes Women stars.",FALSE,1,NA,2017-05-27 07:44:41,FALSE,NA,"868372371199098880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amakabela",1,FALSE,FALSE,NA,NA
"35","RT @NestleCWAR: Today we announced Maggi’s commitments towards 2020 in CWAR. Find out more here: https://t.co/Am1n4PeaBS #SimplyGood https:…",FALSE,0,NA,2017-05-27 07:43:19,FALSE,NA,"868372027610189824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","igbeve",11,TRUE,FALSE,NA,NA
"36","1. @Nestle your advert on maggi Nigeria is disturbing. It assigns gender roles-more like a stereotype-that women belong to the kitchen.",FALSE,1,NA,2017-05-27 07:41:54,FALSE,NA,"868371672314892289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amakabela",1,FALSE,FALSE,NA,NA
"37","RT @Forbes: World's largest food and beverage companies:
1. Nestle
2. Pepsi
3. Coca-Cola 
https://t.co/ZcWCsnROu4 #Global2000 https://t.co/…",FALSE,0,NA,2017-05-27 07:31:35,FALSE,NA,"868369076162224128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geoff_deweaver",125,TRUE,FALSE,NA,NA
"38","Start your day with a Nestle favourite… fortified with brand nutrients #BrandBritainVault https://t.co/KuXtC8YIAK https://t.co/UYJthFCaTT",FALSE,0,NA,2017-05-27 07:30:18,FALSE,NA,"868368752286588928",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","BrandBritain",0,FALSE,FALSE,NA,NA
"39","Ready to nestle into a well deserved computer free day.",FALSE,1,NA,2017-05-27 07:30:15,FALSE,NA,"868368740479619072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DouglasLKennedy",0,FALSE,FALSE,NA,NA
"40","Devotees make offerings with Nestle Munch at this temple in Allapuzha, India. #MunchMurugan @Nestle @NestleIndia https://t.co/PoMBxeKXVM",FALSE,0,NA,2017-05-27 07:29:39,FALSE,NA,"868368589014712320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shree21",0,FALSE,FALSE,NA,NA
"41","RT @successfactors: Join @vendorprisey @dragones &amp; @Nestle for a discussion on #HR tech innovation at #Sconnect17 London. Register here: ht…",FALSE,0,NA,2017-05-27 07:26:14,FALSE,NA,"868367727198601217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SophShep",5,TRUE,FALSE,NA,NA
"42","RT @Nestle: Our 2030 ambition: Help 50 million children lead healthier lives: https://t.co/TEfW9cdi5n #GlobalGoals https://t.co/zAGQdsMtXQ",FALSE,0,NA,2017-05-27 07:26:08,FALSE,NA,"868367703869972480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","3mariam79",7,TRUE,FALSE,NA,NA
"43","RT @Nestle: Supporting dairy farmers &amp; their families in Sri Lanka to produce milk more sustainably and profitably: https://t.co/m5wxxHF09C…",FALSE,0,NA,2017-05-27 07:25:56,FALSE,NA,"868367652158410752",NA,"<a href=""http://www.backloggerstools.blogspot.ca/"" rel=""nofollow"">Jothipala Bot</a>","Jothipala_Bot",6,TRUE,FALSE,NA,NA
"44","RT @Nestle: Supporting dairy farmers &amp; their families in Sri Lanka to produce milk more sustainably and profitably: https://t.co/m5wxxHF09C…",FALSE,0,NA,2017-05-27 07:25:56,FALSE,NA,"868367650732335104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","3mariam79",6,TRUE,FALSE,NA,NA
"45","Muscle Video ENG - https://t.co/bvdKvWYMM5",FALSE,0,NA,2017-05-27 07:25:11,FALSE,NA,"868367464219910145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AffinNabil",0,FALSE,FALSE,NA,NA
"46","If you're looking for work in #Lee, FL, check out this #job: https://t.co/itB6f2Tai1 #Manufacturing #Hiring #CareerArc",FALSE,0,NA,2017-05-27 07:23:57,FALSE,NA,"868367154701148160",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"47","RT @FarmFutures: Nestle said late last year it had found a way to reduce #sugar in chocolate as much as 40% https://t.co/uUTAcDmQhy https:/…",FALSE,0,NA,2017-05-27 07:20:33,FALSE,NA,"868366299545690113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Angelo80357382",11,TRUE,FALSE,NA,NA
"48","This #job might be a great fit for you: Apprentice - https://t.co/2F37hepr4w #Manufacturing #USA #Hiring #CareerArc",FALSE,0,NA,2017-05-27 07:06:59,FALSE,NA,"868362883381383168",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"49","RT @Chellaney: An example of how the bottled-water industry siphons off water almost for free, causing environmental despoliation: https://…",FALSE,0,NA,2017-05-27 07:03:02,FALSE,NA,"868361888878297088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaishali_Rana_C",139,TRUE,FALSE,NA,NA
"50","RT @NestleUKI: Our famous #Milkybar now has more milk! Read on... https://t.co/SiQc9VDZxi https://t.co/P5KpFV9uBz",FALSE,0,NA,2017-05-27 07:00:43,FALSE,NA,"868361307321511938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3lliie_x",5,TRUE,FALSE,NA,NA
"51","We awarded @Agrohub our #CSV prize to support #sustainable cassava in Africa: https://t.co/9mAN1dbOn1 #GoodLife… https://t.co/dgI5wPZTx6",FALSE,1,NA,2017-05-27 06:55:03,TRUE,NA,"868359881815990272",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","nestleaunews",0,FALSE,FALSE,NA,NA
"52","'Frosted shreddies' from Aldi cannot be compared to original ones from Nestle. #mistake#cheapdoesnotpay",FALSE,0,NA,2017-05-27 06:50:33,FALSE,NA,"868358749496504320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","famdarweish",0,FALSE,FALSE,NA,NA
"53","Trademark Dispute on the Colour Purple Cadbury vs Nestlé. Read more. https://t.co/ulDVTtdSf3 https://t.co/vD60q3TJIv",FALSE,0,NA,2017-05-27 06:50:32,FALSE,NA,"868358744870191105",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","tmandpatents",0,FALSE,FALSE,NA,NA
"54","RT @AllergenBureau: #ILSIChina Beijing  @ILSI_Global. @AllergenBureau members Kirsten Grinter &amp; Lawrence li, Nestle, &amp; Caroline Gray, Danis…",FALSE,0,NA,2017-05-27 06:44:58,FALSE,NA,"868357344362549249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REDV6",5,TRUE,FALSE,NA,NA
"55","Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https://t.co/jmpMHjU1Jx",FALSE,0,NA,2017-05-27 06:44:53,FALSE,NA,"868357321369452545",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","katefree138",0,FALSE,FALSE,NA,NA
"56","RT @AllergenBureau: #FAMS2017 upcoming presentation. Making VITAL progress - #foodallergen risk review &amp; anomalies. Kirsten Grinter @Allerg…",FALSE,0,NA,2017-05-27 06:44:41,FALSE,NA,"868357269972320256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REDV6",3,TRUE,FALSE,NA,NA
"57","RT @AgainstSugarTax: Most people do not want less sugar in their chocolate bars! https://t.co/PLYWgXPHSg",FALSE,0,NA,2017-05-27 06:42:40,FALSE,NA,"868356762000293888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fishwifeskitch",6,TRUE,FALSE,NA,NA
"58","Nestlé: James works for @Purina’s recycling team, helping to fight the war on waste:… https://t.co/DI2JyfM4Dz #BrandsIUse",FALSE,0,NA,2017-05-27 06:39:03,FALSE,NA,"868355855359426560",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BrandsIUse",0,FALSE,FALSE,NA,NA
"59","nestle pure life &amp; fiji water the best water https://t.co/7rkJdGX55u",FALSE,0,NA,2017-05-27 06:36:58,FALSE,NA,"868355327540043780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_calii",0,FALSE,FALSE,NA,NA
"60","RT @kqwim: salam betul ke ignorance is a bliss? bukan nestle bliss?",FALSE,0,NA,2017-05-27 06:33:05,FALSE,NA,"868354352389410816",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Brastal",2,TRUE,FALSE,NA,NA
"61","RT @kqwim: salam betul ke ignorance is a bliss? bukan nestle bliss?",FALSE,0,NA,2017-05-27 06:31:22,FALSE,NA,"868353918702505984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheEcahs",2,TRUE,FALSE,NA,NA
"62","Interested in a #job in #Kingfield, ME? This could be a great fit: https://t.co/iuzIL7xAdk #SupplyChain #Hiring #CareerArc",FALSE,0,NA,2017-05-27 06:30:53,FALSE,NA,"868353798833528832",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"63","salam betul ke ignorance is a bliss? bukan nestle bliss?",FALSE,0,NA,2017-05-27 06:30:33,FALSE,NA,"868353715287105538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kqwim",2,FALSE,FALSE,NA,NA
"64","@Nestle Munch has a high sugar content https://t.co/uI5AV3p7ls",FALSE,0,"Nestle",2017-05-27 06:30:08,FALSE,NA,"868353608189964289","23085995","<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","foodnetIndia",0,FALSE,FALSE,NA,NA
"65","RT @Nestle: How we're turning rejected chocolates and sweets into clean energy: https://t.co/HC2WeJ1fXS #GoodLife https://t.co/2MFzQujcII",FALSE,0,NA,2017-05-27 06:23:53,FALSE,NA,"868352036223451136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chiagozie_Great",10,TRUE,FALSE,NA,NA
"66","RT @gaelle_o: How can @AXA and insurance make roads safer for all? https://t.co/T3yW3cDlpz w @Nestle @Zurich @grspartnership <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00BA><U+0098><ed><U+00A0><U+00BD><ed><U+00BB><U+00B5><ed><U+00A0><U+00BD><ed><U+00BA><U+00B2><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>",FALSE,0,NA,2017-05-27 06:23:33,FALSE,NA,"868351951980949504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","19_zaz",6,TRUE,FALSE,NA,NA
"67","RT @Nestle: How we're turning rejected chocolates and sweets into clean energy: https://t.co/HC2WeJ1fXS #GoodLife https://t.co/2MFzQujcII",FALSE,0,NA,2017-05-27 06:23:00,FALSE,NA,"868351816081321984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichardMunang",10,TRUE,FALSE,NA,NA
"68","Thank you James for helping humanity https://t.co/EZKnURYFdS",FALSE,0,NA,2017-05-27 06:22:17,FALSE,NA,"868351634929274880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorpFarmersTV",0,FALSE,FALSE,NA,NA
"69","Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https://t.co/54HTzMGItU",FALSE,0,NA,2017-05-27 06:21:11,FALSE,NA,"868351356062621696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onlyaMontanan",0,FALSE,FALSE,NA,NA
"70","I love how Nestle and Jollibee markets their products.",FALSE,5,NA,2017-05-27 06:21:06,FALSE,NA,"868351337397764096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iampause",1,FALSE,FALSE,NA,NA
"71","This is absolutely Agribusiness Beyond Food @BBoason @OVHEnergy @IITA_CGIAR @FarmAfrica @RichardMunang Good job tea… https://t.co/mTovuXlajJ",FALSE,1,NA,2017-05-27 06:19:29,TRUE,NA,"868350928423989248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorpFarmersTV",0,FALSE,FALSE,NA,NA
"72","@firstmomsclub @AlpinoIndia #MayForMoms..FORGET LOVE ...I'D RATHER FALL IN YUMMY &amp; TASTY NESTLE ALPINO ...",FALSE,0,"firstmomsclub",2017-05-27 06:15:55,FALSE,"868326644787933186","868350031698444288","467495963","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SonamjitKaur",0,FALSE,FALSE,NA,NA
"73","It's a lot due to companies like @Cargill @PepsiCo @Nestle @kraft @Fritolay @NutellaGlobal @SaraLeeDesserts… https://t.co/vhM9L7LZSV",FALSE,0,NA,2017-05-27 06:14:52,TRUE,NA,"868349766198894592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinaslater",0,FALSE,FALSE,NA,NA
"74","@Cernovich watch the video

wtf is in the nestle water bottle they brought her
and the sh*t she is putting in her mouth.....",FALSE,0,"Cernovich",2017-05-27 06:12:01,FALSE,"868343827941085184","868349051825213440","358545917","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Slaremun_Snido",0,FALSE,FALSE,NA,NA
"75","RT @NestleCerealsUK: Milk first or cereal first? Whichever order it’s put in the bowl, cold milk &amp; cereal is a perfect match! #cereal https…",FALSE,0,NA,2017-05-27 06:09:36,FALSE,NA,"868348441058975744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roadaan",5,TRUE,FALSE,NA,NA
"76","James works for @Purina’s recycling team, helping to fight the war on waste: https://t.co/ZDqDMYD0er #GoodLife https://t.co/cKoukDoNqk",FALSE,5,NA,2017-05-27 06:09:04,FALSE,NA,"868348307348889604",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","Nestle",2,FALSE,FALSE,NA,NA
"77","We're #hiring! Click to apply: Customer Operations Manager - https://t.co/FjziDwgJ3P #SupplyChain #Woodridge, IL #Job #Jobs #CareerArc",FALSE,0,NA,2017-05-27 06:06:56,FALSE,NA,"868347769659940869",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"78","Warehouse I - Full Time - 40 HR/WK Sunday-Thursday - Anchorage, AK - Nestle USA - Anchorage, AK https://t.co/tLheZyQI3b",FALSE,0,NA,2017-05-27 06:06:11,FALSE,NA,"868347581063196672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","supra1Bqteam",0,FALSE,FALSE,NA,NA
"79","RT @OneIdentity: .@OneIdentity customer @Nestlé was named a winner at the @kuppingercole #eic17. Find out what made them stand out: https:/…",FALSE,0,NA,2017-05-27 05:56:33,FALSE,NA,"868345159385272320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bringyourownid",1,TRUE,FALSE,NA,NA
"80","Our 2030 ambition: Help 50 million children lead healthier lives to drive the #GlobalGoals: https://t.co/eVi2pkTvH5… https://t.co/UOj4dfOUmc",FALSE,0,NA,2017-05-27 05:55:08,TRUE,NA,"868344801124651008",NA,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>","nestleaunews",0,FALSE,FALSE,NA,NA
"81","RT @NestleCerealsUK: Start your day the heart healthy way with Cheerios Oat Crisp, berries, yoghurt #NationalCholesterolMonth #NCMHEARTUK h…",FALSE,0,NA,2017-05-27 05:54:09,FALSE,NA,"868344553404743680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",3,TRUE,FALSE,NA,NA
"82","RT @NestleCerealsUK: Breakfast is an important meal but we all do it differently. Here's a list of 10 breakfasts from around the world http…",FALSE,0,NA,2017-05-27 05:53:59,FALSE,NA,"868344512099131393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",2,TRUE,FALSE,NA,NA
"83","RT @NestleCerealsUK: Milk first or cereal first? Whichever order it’s put in the bowl, cold milk &amp; cereal is a perfect match! #cereal https…",FALSE,0,NA,2017-05-27 05:53:19,FALSE,NA,"868344344461197312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",5,TRUE,FALSE,NA,NA
"84","“I see it as a big step forward,” Marion Nestle, New York University - @SciDevNetSEAP https://t.co/qsqF1kAZ3v",FALSE,0,NA,2017-05-27 05:51:10,FALSE,NA,"868343802074877952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SciDevNetSEAP",0,FALSE,FALSE,NA,NA
"85","RT @pizzagirl757: Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https…",FALSE,0,NA,2017-05-27 05:49:48,FALSE,NA,"868343458372751360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JordinQuinvag",1,TRUE,FALSE,NA,NA
"86","Times are rough but Gods grace is like proactive for the ""pore"" in spirit <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2017-05-27 05:46:17,FALSE,NA,"868342575463190528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nestle_Crunch93",0,FALSE,FALSE,NA,NA
"87","#Chokito Bar: New and Improved? https://t.co/QPaHuGaVzV",FALSE,0,NA,2017-05-27 05:40:07,FALSE,NA,"868341024032264193",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Moo_Lolly_Bar",0,FALSE,FALSE,NA,NA
"88","RT @NestleUKI: You've heard of chocolate eggs, but what about chocolate fish, cockerels &amp; shoes? Read our archivist's #Easter blog
https://…",FALSE,0,NA,2017-05-27 05:39:36,FALSE,NA,"868340892410626048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",2,TRUE,FALSE,NA,NA
"89","RT @NestleUKI: Helping fight the war on waste in pet food production. James works for @Purina’s recycling team: https://t.co/CgafNDeluy #Ne…",FALSE,0,NA,2017-05-27 05:39:27,FALSE,NA,"868340856981340160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bantalevinia",2,TRUE,FALSE,NA,NA
"90","RT @NestleUKI: Our 2030 ambition: Improved livelihoods for 30 million people in communities where we work to back the #GlobalGoals: https:/…",FALSE,0,NA,2017-05-27 05:39:18,FALSE,NA,"868340818687401984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bantalevinia",3,TRUE,FALSE,NA,NA
"91","RT @NestleUKI: Our 2030 ambition: Improved livelihoods for 30 million people in communities where we work to back the #GlobalGoals: https:/…",FALSE,0,NA,2017-05-27 05:38:53,FALSE,NA,"868340711590051840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",3,TRUE,FALSE,NA,NA
"92","RT @NestleUKI: Helping fight the war on waste in pet food production. James works for @Purina’s recycling team: https://t.co/CgafNDeluy #Ne…",FALSE,0,NA,2017-05-27 05:38:29,FALSE,NA,"868340610029072384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",2,TRUE,FALSE,NA,NA
"93","Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https://t.co/u0Akx9FvLI",FALSE,1,NA,2017-05-27 05:38:09,FALSE,NA,"868340529024704513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AvonScents",0,FALSE,FALSE,NA,NA
"94","RT @NestleUKI: Our famous #Milkybar now has more milk! Read on... https://t.co/SiQc9VDZxi https://t.co/P5KpFV9uBz",FALSE,0,NA,2017-05-27 05:37:58,FALSE,NA,"868340480848699392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmarePaula",5,TRUE,FALSE,NA,NA
"95","filipino wedding songs https://t.co/PA8a9ac4pX nestle infant formula controversy",FALSE,0,NA,2017-05-27 05:36:33,FALSE,NA,"868340124077236224",NA,"<a href=""http://loveepicentre.co.uk/"" rel=""nofollow"">M_Parshanina198</a>","M_Parshanina",0,FALSE,FALSE,NA,NA
"96","RT @GWFWater: via @nytimes | @Nestle's #water bottling arm is thirsty, and getting thirstier, to the concern of local communities https://t…",FALSE,0,NA,2017-05-27 05:33:47,FALSE,NA,"868339428779020289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michelle_Kooy",6,TRUE,FALSE,NA,NA
"97","RT @DonDrakore: Rawr?
Yes dragons likes to nestle to. ^.=.^
This time with the lovely Kitsune for #FursuitFriday https://t.co/ddoY4gUzcL",FALSE,0,NA,2017-05-27 05:26:04,FALSE,NA,"868337488976388096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","macrowolfdog",9,TRUE,FALSE,NA,NA
"98","RT @nagpai: @PhilippaKaye @PawanDurani @reshii @sangeetakhanna @nolansatwit @IncredibleBhumi @cafe_chica @IndiaIsCalling @ajayjain Mussoori…",FALSE,0,NA,2017-05-27 05:21:55,FALSE,NA,"868336444472934400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reshii",1,TRUE,FALSE,NA,NA
"99","RT @NestleUKI: Our famous #Milkybar now has more milk! Read on... https://t.co/SiQc9VDZxi https://t.co/P5KpFV9uBz",FALSE,0,NA,2017-05-27 05:21:16,FALSE,NA,"868336278948921345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bantalevinia",5,TRUE,FALSE,NA,NA
"100","@marwilliamson NESTLE  USES CHILD SLAVE LABOR IN WST AFRICA -HARVEST COCOA!!!14 HOUR DAYS-LOCK IN METAL SHEDS AT NI… https://t.co/wn3ODUeD0I",FALSE,0,"marwilliamson",2017-05-27 05:17:19,TRUE,"868300564236578816","868335283129004032","21522338","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","c_tecumseh",0,FALSE,FALSE,NA,NA
"101","Turn up the heat. Enter now and you can win a game console or 3D printer and 1 of 100s of smokin hot instant prizes https://t.co/SX04RU2BmR",FALSE,0,NA,2017-05-27 05:16:49,FALSE,NA,"868335159531241472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pizzagirl757",1,FALSE,FALSE,NA,NA
"102","Can you recommend anyone for this #job in #Lee, FL? https://t.co/XlWO8LBMco #Manufacturing #Hiring #CareerArc",FALSE,0,NA,2017-05-27 05:08:56,FALSE,NA,"868333175407128576",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
"103","@PhilippaKaye @PawanDurani @reshii @sangeetakhanna @nolansatwit @IncredibleBhumi @cafe_chica @IndiaIsCalling… https://t.co/2oSIiWJ9Bv",FALSE,1,"PhilippaKaye",2017-05-27 05:07:20,TRUE,"868322627072348160","868332771533443073","51660673","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nagpai",1,FALSE,FALSE,NA,NA
"104","We're #hiring! Read about our latest #job opening here: Factory Manager - https://t.co/SgFzPdv277 #SupplyChain #Carlisle, OH #CareerArc",FALSE,0,NA,2017-05-27 05:06:52,FALSE,NA,"868332654474674178",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","NWNAjobs",0,FALSE,FALSE,NA,NA
